,Categ_name,quarter,GT,DI,3m Bond,cci,CPI,vix,CS
561,Bicycles & Accessories: 1191,2012Q2,61.33333333333334,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,363
562,Bicycles & Accessories: 1191,2012Q3,72.0,5904,0.439,-22.066666666666666,96.1,17.173333333333336,360
563,Bicycles & Accessories: 1191,2012Q4,49.66666666666666,5819,0.445,-21.266666666666666,97.3,15.306666666666667,353
564,Bicycles & Accessories: 1191,2013Q1,48.0,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,318
565,Bicycles & Accessories: 1191,2013Q2,60.0,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,317
566,Bicycles & Accessories: 1191,2013Q3,63.0,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,315
567,Bicycles & Accessories: 1191,2013Q4,47.33333333333334,5979,0.381,-10.699999999999998,99.3,12.339999999999998,320
568,Bicycles & Accessories: 1191,2014Q1,46.0,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,329
569,Bicycles & Accessories: 1191,2014Q2,56.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,330
570,Bicycles & Accessories: 1191,2014Q3,57.66666666666666,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,325
571,Bicycles & Accessories: 1191,2014Q4,42.66666666666666,6050,0.44,-3.866666666666666,100.2,14.340000000000002,313
572,Bicycles & Accessories: 1191,2015Q1,41.333333333333336,6149,0.424,-0.9666666666666668,99.5,14.88,296
573,Bicycles & Accessories: 1191,2015Q2,51.0,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,282
574,Bicycles & Accessories: 1191,2015Q3,49.33333333333334,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,273
575,Bicycles & Accessories: 1191,2015Q4,38.0,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,282
576,Bicycles & Accessories: 1191,2016Q1,38.0,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,311
577,Bicycles & Accessories: 1191,2016Q2,46.33333333333334,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,342
578,Bicycles & Accessories: 1191,2016Q3,50.33333333333334,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,360
579,Bicycles & Accessories: 1191,2016Q4,39.333333333333336,6357,0.218,-4.9,101.5,14.513333333333335,370
580,Bicycles & Accessories: 1191,2017Q1,38.0,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,383
581,Bicycles & Accessories: 1191,2017Q2,47.33333333333334,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,378
582,Bicycles & Accessories: 1191,2017Q3,48.66666666666666,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,391
583,Bicycles & Accessories: 1191,2017Q4,38.333333333333336,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,392
584,Bicycles & Accessories: 1191,2018Q1,35.333333333333336,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,383
585,Bicycles & Accessories: 1191,2018Q2,45.66666666666666,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,393
586,Bicycles & Accessories: 1191,2018Q3,44.66666666666666,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,405
587,Bicycles & Accessories: 1191,2018Q4,34.0,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,415
588,Bicycles & Accessories: 1191,2019Q1,35.666666666666664,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,395
589,Bicycles & Accessories: 1191,2019Q2,43.33333333333334,6454,0.741,-9.966666666666667,107.8,12.073333333333332,407
590,Camera & Photo Equipment: 573,2004Q4,94.0,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,1028
591,Camera & Photo Equipment: 573,2005Q1,81.33333333333333,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,1079
592,Camera & Photo Equipment: 573,2005Q2,80.66666666666667,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,1093
593,Camera & Photo Equipment: 573,2005Q3,83.33333333333333,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,1138
594,Camera & Photo Equipment: 573,2005Q4,88.0,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,1169
595,Camera & Photo Equipment: 573,2006Q1,73.66666666666667,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,1089
596,Camera & Photo Equipment: 573,2006Q2,71.33333333333333,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,1148
597,Camera & Photo Equipment: 573,2006Q3,75.33333333333333,6197,4.743666666666666,-6.933333333333334,80.3,14.87,1170
598,Camera & Photo Equipment: 573,2006Q4,78.33333333333333,6240,5.100666666666666,-5.3,80.9,13.063333333333333,1177
599,Camera & Photo Equipment: 573,2007Q1,66.0,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,878
600,Camera & Photo Equipment: 573,2007Q2,66.0,6274,5.681,-5.166666666666667,81.8,14.769999999999998,890
601,Camera & Photo Equipment: 573,2007Q3,64.0,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,839
602,Camera & Photo Equipment: 573,2007Q4,67.33333333333333,6241,5.579,-6.433333333333334,82.6,22.66333333333333,889
603,Camera & Photo Equipment: 573,2008Q1,53.0,6268,5.138000000000001,-10.133333333333333,82.9,28.06,963
604,Camera & Photo Equipment: 573,2008Q2,50.66666666666666,6143,5.101333333333334,-20.233333333333334,84.6,21.48,1049
605,Camera & Photo Equipment: 573,2008Q3,49.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1152
606,Camera & Photo Equipment: 573,2008Q4,51.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1219
607,Camera & Photo Equipment: 573,2009Q1,43.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,845
608,Camera & Photo Equipment: 573,2009Q2,41.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,895
609,Camera & Photo Equipment: 573,2009Q3,42.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,886
610,Camera & Photo Equipment: 573,2009Q4,44.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,881
611,Camera & Photo Equipment: 573,2010Q1,37.66666666666666,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,798
612,Camera & Photo Equipment: 573,2010Q2,36.0,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,848
613,Camera & Photo Equipment: 573,2010Q3,36.66666666666666,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,888
614,Camera & Photo Equipment: 573,2010Q4,37.0,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,835
615,Camera & Photo Equipment: 573,2011Q1,40.333333333333336,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,923
616,Camera & Photo Equipment: 573,2011Q2,38.0,5943,0.594,-20.83333333333333,93.3,15.78,904
617,Camera & Photo Equipment: 573,2011Q3,37.0,5835,0.5556666666666668,-23.2,93.8,28.49,831
618,Camera & Photo Equipment: 573,2011Q4,39.66666666666666,5917,0.52,-25.96666666666667,94.7,24.566666666666666,794
619,Camera & Photo Equipment: 573,2012Q1,35.666666666666664,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,659
620,Camera & Photo Equipment: 573,2012Q2,33.666666666666664,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,641
621,Camera & Photo Equipment: 573,2012Q3,32.0,5904,0.439,-22.066666666666666,96.1,17.173333333333336,665
622,Camera & Photo Equipment: 573,2012Q4,33.0,5819,0.445,-21.266666666666666,97.3,15.306666666666667,714
623,Camera & Photo Equipment: 573,2013Q1,29.66666666666667,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,380
624,Camera & Photo Equipment: 573,2013Q2,27.66666666666667,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,434
625,Camera & Photo Equipment: 573,2013Q3,26.0,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,524
626,Camera & Photo Equipment: 573,2013Q4,27.66666666666667,5979,0.381,-10.699999999999998,99.3,12.339999999999998,562
627,Camera & Photo Equipment: 573,2014Q1,25.33333333333333,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,536
628,Camera & Photo Equipment: 573,2014Q2,24.66666666666667,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,509
629,Camera & Photo Equipment: 573,2014Q3,24.66666666666667,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,567
630,Camera & Photo Equipment: 573,2014Q4,25.33333333333333,6050,0.44,-3.866666666666666,100.2,14.340000000000002,600
631,Camera & Photo Equipment: 573,2015Q1,26.0,6149,0.424,-0.9666666666666668,99.5,14.88,671
632,Camera & Photo Equipment: 573,2015Q2,25.0,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,708
633,Camera & Photo Equipment: 573,2015Q3,23.66666666666667,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,701
634,Camera & Photo Equipment: 573,2015Q4,22.66666666666667,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,689
635,Camera & Photo Equipment: 573,2016Q1,21.66666666666667,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,681
636,Camera & Photo Equipment: 573,2016Q2,20.0,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,654
637,Camera & Photo Equipment: 573,2016Q3,20.0,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,634
638,Camera & Photo Equipment: 573,2016Q4,21.66666666666667,6357,0.218,-4.9,101.5,14.513333333333335,652
639,Camera & Photo Equipment: 573,2017Q1,20.33333333333333,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,689
640,Camera & Photo Equipment: 573,2017Q2,18.666666666666668,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,929
641,Camera & Photo Equipment: 573,2017Q3,19.33333333333333,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,914
642,Camera & Photo Equipment: 573,2017Q4,20.33333333333333,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,915
643,Camera & Photo Equipment: 573,2018Q1,19.0,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,930
644,Camera & Photo Equipment: 573,2018Q2,18.0,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,944
645,Camera & Photo Equipment: 573,2018Q3,17.333333333333332,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,951
646,Camera & Photo Equipment: 573,2018Q4,18.0,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,991
647,Camera & Photo Equipment: 573,2019Q1,17.333333333333332,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,1031
648,Camera & Photo Equipment: 573,2019Q2,16.666666666666668,6454,0.741,-9.966666666666667,107.8,12.073333333333332,1033
649,Candy & Sweets: 906,2004Q4,77.0,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,1758
650,Candy & Sweets: 906,2005Q1,83.0,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,1758
651,Candy & Sweets: 906,2005Q2,71.33333333333333,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,1677
652,Candy & Sweets: 906,2005Q3,67.66666666666667,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,1692
653,Candy & Sweets: 906,2005Q4,83.0,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,1754
654,Candy & Sweets: 906,2006Q1,81.66666666666667,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,1703
655,Candy & Sweets: 906,2006Q2,74.0,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,1749
656,Candy & Sweets: 906,2006Q3,60.33333333333334,6197,4.743666666666666,-6.933333333333334,80.3,14.87,1756
657,Candy & Sweets: 906,2006Q4,72.66666666666667,6240,5.100666666666666,-5.3,80.9,13.063333333333333,1763
658,Candy & Sweets: 906,2007Q1,66.33333333333333,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,1808
659,Candy & Sweets: 906,2007Q2,59.33333333333334,6274,5.681,-5.166666666666667,81.8,14.769999999999998,1828
660,Candy & Sweets: 906,2007Q3,57.66666666666666,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,1818
661,Candy & Sweets: 906,2007Q4,69.0,6241,5.579,-6.433333333333334,82.6,22.66333333333333,1835
662,Candy & Sweets: 906,2008Q1,59.33333333333334,6268,5.138000000000001,-10.133333333333333,82.9,28.06,1869
663,Candy & Sweets: 906,2008Q2,50.0,6143,5.101333333333334,-20.233333333333334,84.6,21.48,2041
664,Candy & Sweets: 906,2008Q3,45.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1880
665,Candy & Sweets: 906,2008Q4,52.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1961
666,Candy & Sweets: 906,2009Q1,51.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1945
667,Candy & Sweets: 906,2009Q2,44.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1872
668,Candy & Sweets: 906,2009Q3,42.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1865
669,Candy & Sweets: 906,2009Q4,48.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1884
670,Candy & Sweets: 906,2010Q1,44.0,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,2043
671,Candy & Sweets: 906,2010Q2,39.333333333333336,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,2072
672,Candy & Sweets: 906,2010Q3,38.66666666666666,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,2138
673,Candy & Sweets: 906,2010Q4,44.66666666666666,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,2134
674,Candy & Sweets: 906,2011Q1,48.66666666666666,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,2166
675,Candy & Sweets: 906,2011Q2,50.33333333333334,5943,0.594,-20.83333333333333,93.3,15.78,2242
676,Candy & Sweets: 906,2011Q3,47.66666666666666,5835,0.5556666666666668,-23.2,93.8,28.49,2260
677,Candy & Sweets: 906,2011Q4,58.66666666666666,5917,0.52,-25.96666666666667,94.7,24.566666666666666,2326
678,Candy & Sweets: 906,2012Q1,54.0,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,2313
679,Candy & Sweets: 906,2012Q2,50.33333333333334,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,2356
680,Candy & Sweets: 906,2012Q3,47.0,5904,0.439,-22.066666666666666,96.1,17.173333333333336,2455
681,Candy & Sweets: 906,2012Q4,62.0,5819,0.445,-21.266666666666666,97.3,15.306666666666667,2512
682,Candy & Sweets: 906,2013Q1,65.33333333333333,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,2507
683,Candy & Sweets: 906,2013Q2,72.0,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,2501
684,Candy & Sweets: 906,2013Q3,66.0,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,2544
685,Candy & Sweets: 906,2013Q4,80.66666666666667,5979,0.381,-10.699999999999998,99.3,12.339999999999998,2528
686,Candy & Sweets: 906,2014Q1,71.0,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,2578
687,Candy & Sweets: 906,2014Q2,64.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,2623
688,Candy & Sweets: 906,2014Q3,57.33333333333334,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,2592
689,Candy & Sweets: 906,2014Q4,69.0,6050,0.44,-3.866666666666666,100.2,14.340000000000002,2568
690,Candy & Sweets: 906,2015Q1,65.0,6149,0.424,-0.9666666666666668,99.5,14.88,2552
691,Candy & Sweets: 906,2015Q2,58.0,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,2523
692,Candy & Sweets: 906,2015Q3,55.0,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,2489
693,Candy & Sweets: 906,2015Q4,68.33333333333333,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,2604
694,Candy & Sweets: 906,2016Q1,68.0,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,2681
695,Candy & Sweets: 906,2016Q2,56.66666666666666,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,2696
696,Candy & Sweets: 906,2016Q3,56.33333333333334,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,2729
697,Candy & Sweets: 906,2016Q4,74.66666666666667,6357,0.218,-4.9,101.5,14.513333333333335,2751
698,Candy & Sweets: 906,2017Q1,64.33333333333333,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,2930
699,Candy & Sweets: 906,2017Q2,60.66666666666666,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,2742
700,Candy & Sweets: 906,2017Q3,58.33333333333334,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,2824
701,Candy & Sweets: 906,2017Q4,74.33333333333333,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,2811
702,Candy & Sweets: 906,2018Q1,69.66666666666667,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,2909
703,Candy & Sweets: 906,2018Q2,58.33333333333334,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,2974
704,Candy & Sweets: 906,2018Q3,56.0,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,3059
705,Candy & Sweets: 906,2018Q4,73.33333333333333,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,3139
706,Candy & Sweets: 906,2019Q1,64.0,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,3047
707,Candy & Sweets: 906,2019Q2,63.0,6454,0.741,-9.966666666666667,107.8,12.073333333333332,3181
708,Clothing Accessories: 124,2004Q4,82.66666666666667,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,1523
709,Clothing Accessories: 124,2005Q1,70.0,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,1467
710,Clothing Accessories: 124,2005Q2,65.0,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,1446
711,Clothing Accessories: 124,2005Q3,68.0,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,1519
712,Clothing Accessories: 124,2005Q4,83.66666666666667,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,1557
713,Clothing Accessories: 124,2006Q1,70.66666666666667,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,1619
714,Clothing Accessories: 124,2006Q2,66.0,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,1671
715,Clothing Accessories: 124,2006Q3,69.66666666666667,6197,4.743666666666666,-6.933333333333334,80.3,14.87,1676
716,Clothing Accessories: 124,2006Q4,89.0,6240,5.100666666666666,-5.3,80.9,13.063333333333333,1646
717,Clothing Accessories: 124,2007Q1,71.0,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,1532
718,Clothing Accessories: 124,2007Q2,66.0,6274,5.681,-5.166666666666667,81.8,14.769999999999998,1544
719,Clothing Accessories: 124,2007Q3,66.0,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,1496
720,Clothing Accessories: 124,2007Q4,80.66666666666667,6241,5.579,-6.433333333333334,82.6,22.66333333333333,1582
721,Clothing Accessories: 124,2008Q1,64.0,6268,5.138000000000001,-10.133333333333333,82.9,28.06,1494
722,Clothing Accessories: 124,2008Q2,58.0,6143,5.101333333333334,-20.233333333333334,84.6,21.48,1584
723,Clothing Accessories: 124,2008Q3,59.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1576
724,Clothing Accessories: 124,2008Q4,68.66666666666667,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1471
725,Clothing Accessories: 124,2009Q1,56.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1597
726,Clothing Accessories: 124,2009Q2,50.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1625
727,Clothing Accessories: 124,2009Q3,54.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1560
728,Clothing Accessories: 124,2009Q4,63.33333333333334,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1604
729,Clothing Accessories: 124,2010Q1,52.33333333333334,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,1804
730,Clothing Accessories: 124,2010Q2,46.66666666666666,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,2084
731,Clothing Accessories: 124,2010Q3,50.0,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,2269
732,Clothing Accessories: 124,2010Q4,57.0,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,2262
733,Clothing Accessories: 124,2011Q1,61.33333333333334,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,2213
734,Clothing Accessories: 124,2011Q2,57.66666666666666,5943,0.594,-20.83333333333333,93.3,15.78,2279
735,Clothing Accessories: 124,2011Q3,59.33333333333334,5835,0.5556666666666668,-23.2,93.8,28.49,2311
736,Clothing Accessories: 124,2011Q4,74.0,5917,0.52,-25.96666666666667,94.7,24.566666666666666,2342
737,Clothing Accessories: 124,2012Q1,61.33333333333334,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,2527
738,Clothing Accessories: 124,2012Q2,60.66666666666666,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,2462
739,Clothing Accessories: 124,2012Q3,61.66666666666666,5904,0.439,-22.066666666666666,96.1,17.173333333333336,2477
740,Clothing Accessories: 124,2012Q4,75.33333333333333,5819,0.445,-21.266666666666666,97.3,15.306666666666667,2459
741,Clothing Accessories: 124,2013Q1,62.33333333333334,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,2676
742,Clothing Accessories: 124,2013Q2,59.66666666666666,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,2710
743,Clothing Accessories: 124,2013Q3,60.66666666666666,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,2793
744,Clothing Accessories: 124,2013Q4,76.0,5979,0.381,-10.699999999999998,99.3,12.339999999999998,2834
745,Clothing Accessories: 124,2014Q1,63.66666666666666,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,2805
746,Clothing Accessories: 124,2014Q2,59.33333333333334,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,2874
747,Clothing Accessories: 124,2014Q3,61.33333333333334,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,2913
748,Clothing Accessories: 124,2014Q4,78.0,6050,0.44,-3.866666666666666,100.2,14.340000000000002,3047
749,Clothing Accessories: 124,2015Q1,63.0,6149,0.424,-0.9666666666666668,99.5,14.88,3113
750,Clothing Accessories: 124,2015Q2,59.33333333333334,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,3060
751,Clothing Accessories: 124,2015Q3,60.66666666666666,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,3020
752,Clothing Accessories: 124,2015Q4,77.33333333333333,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,3083
753,Clothing Accessories: 124,2016Q1,63.33333333333334,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,3443
754,Clothing Accessories: 124,2016Q2,59.66666666666666,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,3435
755,Clothing Accessories: 124,2016Q3,63.0,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,3330
756,Clothing Accessories: 124,2016Q4,81.66666666666667,6357,0.218,-4.9,101.5,14.513333333333335,3243
757,Clothing Accessories: 124,2017Q1,64.33333333333333,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,3294
758,Clothing Accessories: 124,2017Q2,60.66666666666666,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,3417
759,Clothing Accessories: 124,2017Q3,66.33333333333333,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,3529
760,Clothing Accessories: 124,2017Q4,85.66666666666667,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,3596
761,Clothing Accessories: 124,2018Q1,67.0,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,3755
762,Clothing Accessories: 124,2018Q2,63.0,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,3811
763,Clothing Accessories: 124,2018Q3,63.33333333333334,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,3904
764,Clothing Accessories: 124,2018Q4,80.33333333333333,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,3882
765,Clothing Accessories: 124,2019Q1,66.0,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,4072
766,Clothing Accessories: 124,2019Q2,63.33333333333334,6454,0.741,-9.966666666666667,107.8,12.073333333333332,4167
767,Domestic Services: 472,2004Q4,52.0,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,858
768,Domestic Services: 472,2005Q1,63.66666666666666,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,879
769,Domestic Services: 472,2005Q2,61.33333333333334,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,1085
770,Domestic Services: 472,2005Q3,60.33333333333334,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,814
771,Domestic Services: 472,2005Q4,54.66666666666666,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,1223
772,Domestic Services: 472,2006Q1,60.66666666666666,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,950
773,Domestic Services: 472,2006Q2,59.0,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,962
774,Domestic Services: 472,2006Q3,62.0,6197,4.743666666666666,-6.933333333333334,80.3,14.87,864
775,Domestic Services: 472,2006Q4,56.66666666666666,6240,5.100666666666666,-5.3,80.9,13.063333333333333,946
776,Domestic Services: 472,2007Q1,61.0,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,785
777,Domestic Services: 472,2007Q2,59.33333333333334,6274,5.681,-5.166666666666667,81.8,14.769999999999998,801
778,Domestic Services: 472,2007Q3,56.0,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,910
779,Domestic Services: 472,2007Q4,50.66666666666666,6241,5.579,-6.433333333333334,82.6,22.66333333333333,858
780,Domestic Services: 472,2008Q1,54.66666666666666,6268,5.138000000000001,-10.133333333333333,82.9,28.06,807
781,Domestic Services: 472,2008Q2,52.33333333333334,6143,5.101333333333334,-20.233333333333334,84.6,21.48,825
782,Domestic Services: 472,2008Q3,50.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,949
783,Domestic Services: 472,2008Q4,44.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,930
784,Domestic Services: 472,2009Q1,48.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,868
785,Domestic Services: 472,2009Q2,46.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,840
786,Domestic Services: 472,2009Q3,49.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,759
787,Domestic Services: 472,2009Q4,43.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,763
788,Domestic Services: 472,2010Q1,47.66666666666666,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,1077
789,Domestic Services: 472,2010Q2,46.66666666666666,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,1056
790,Domestic Services: 472,2010Q3,46.66666666666666,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,1087
791,Domestic Services: 472,2010Q4,41.333333333333336,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,967
