quarter,Categ_name,cci,DI,CS,GT,vix,3m Bond,CPI
2011Q1,Vehicle Maintenance: 138,-21.433333333333334,5862,5031,20.000000000000014,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Non-Alcoholic Beverages: 560,-21.433333333333334,5862,2426,8.666666666666657,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Apparel: 68,-21.433333333333334,5862,12802,5.333333333333329,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Apartments & Residential Rentals: 378,-21.433333333333334,5862,57286,27.0,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Electricity: 658,-21.433333333333334,5862,3330,12.333333333333329,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Mail & Package Delivery: 1150,-21.433333333333334,5862,180,0.6666666666666572,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Education: 74,-21.433333333333334,5862,4060,5.333333333333329,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Lottery & Sweepstakes: 364,-21.433333333333334,5862,2638,13.333333333333343,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Domestic Services: 472,-21.433333333333334,5862,1142,14.333333333333321,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Restaurants: 276,-21.433333333333334,5862,17596,17.666666666666657,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Transportation & Logistics: 50,-21.433333333333334,5862,1907,3.333333333333343,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Kitchen & Dining: 951,-21.433333333333334,5862,1355,8.666666666666657,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Vehicle Fuels & Lubricants: 1269,-21.433333333333334,5862,8630,3.666666666666657,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Meat & Seafood: 909,-21.433333333333334,5862,4578,4.0,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Automotive Industry: 1190,-21.433333333333334,5862,8693,2.0,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Audio Equipment: 361,-21.433333333333334,5862,1300,4.0,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q1,Water Supply & Treatment: 1349,-21.433333333333334,5862,1023,4.666666666666661,-2.8166666666666664,0.04866666666666675,1.2999999999999972
2011Q2,Non-Alcoholic Beverages: 560,-20.83333333333333,5943,2411,-0.6666666666666572,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Kitchen & Dining: 951,-20.83333333333333,5943,1405,-7.333333333333314,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Vehicle Parts & Accessories: 89,-20.83333333333333,5943,951,0.6666666666666856,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Air Travel: 203,-20.83333333333333,5943,4070,-0.6666666666666643,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Lottery & Sweepstakes: 364,-20.83333333333333,5943,2426,1.6666666666666714,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Camera & Photo Equipment: 573,-20.83333333333333,5943,904,-2.3333333333333357,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Bicycles & Accessories: 1191,-20.83333333333333,5943,352,16.33333333333333,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Apartments & Residential Rentals: 378,-20.83333333333333,5943,57619,-5.333333333333329,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Beer: 404,-20.83333333333333,5943,996,2.6666666666666856,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Clothing Accessories: 124,-20.83333333333333,5943,2279,-3.6666666666666856,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Apparel: 68,-20.83333333333333,5943,13173,0.3333333333333428,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Home Insurance: 465,-20.83333333333333,5943,1134,-4.333333333333343,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Education: 74,-20.83333333333333,5943,4099,-6.000000000000014,-2.406666666666668,-0.031333333333333324,1.5
2011Q2,Hobbies & Leisure: 65,-20.83333333333333,5943,2322,3.0,-2.406666666666668,-0.031333333333333324,1.5
