date,50,65,68,71,74,89,123,124,138,179,203,249,263,270,273,276,361,364,378,382,404,405,406,465,466,467,472,560,573,646,658,882,906,907,908,909,951,1150,1190,1191,1269,1292,1293,1349
2012-06,51,69,70,53,51,54,63,61,66,42,39,49,64,54,52,70,36,72,61,57,43,40,42,37,36,48,53,61,33,68,56,63,47,35,44,57,51,57,31,61,37,47,50,20
2012-07,54,74,71,51,44,55,63,60,71,46,41,50,69,51,48,72,36,88,64,57,43,41,40,38,37,52,56,62,34,70,57,65,47,33,45,57,52,57,33,69,35,48,54,19
2012-08,51,76,69,52,42,53,61,60,68,46,39,44,74,53,48,71,35,81,66,58,44,39,40,36,37,48,55,59,31,69,56,66,45,34,46,50,53,58,32,77,35,48,54,17
2012-09,53,69,74,55,61,55,63,65,69,41,38,42,69,58,47,73,38,69,65,78,44,40,41,38,38,48,58,64,31,71,62,68,49,37,50,52,58,58,33,70,38,54,57,18
2012-10,51,67,79,58,57,53,66,63,67,37,35,39,58,61,40,71,38,63,57,59,43,42,42,34,38,44,57,100,30,73,72,65,56,40,51,54,59,61,37,55,37,56,58,18
2012-11,51,69,83,60,57,52,65,75,64,34,29,37,52,62,38,73,47,73,55,60,42,48,49,32,33,39,54,73,35,75,71,64,63,38,48,57,68,62,34,49,35,75,61,19
2012-12,50,71,93,65,43,48,60,88,58,30,28,29,49,57,34,75,52,69,45,60,42,60,67,25,26,33,48,73,34,71,56,56,67,40,49,76,68,71,26,45,28,84,56,15
2013-01,53,66,75,58,70,53,67,66,66,41,40,42,52,65,38,70,41,60,66,56,41,40,41,35,42,44,58,71,33,77,64,64,55,37,50,60,66,60,33,48,34,67,60,18
2013-02,49,66,68,60,55,53,66,62,71,39,34,42,51,59,41,76,37,54,63,54,42,39,39,33,43,44,58,67,28,78,64,64,64,42,49,61,59,55,34,47,35,58,54,19
2013-03,50,68,70,60,56,54,66,59,71,39,35,41,52,60,42,75,36,65,59,52,43,39,40,33,40,44,60,66,28,80,61,62,77,47,48,59,61,56,32,49,37,57,60,19
2013-04,49,65,71,56,51,54,63,58,74,40,35,46,57,57,46,70,36,54,60,48,44,38,39,34,41,44,64,69,28,78,60,65,72,39,49,52,59,55,29,56,37,56,58,19
2013-05,50,66,71,55,55,54,67,59,70,42,36,49,60,54,49,71,33,57,61,49,47,40,40,35,52,43,58,81,28,78,57,66,73,37,49,49,55,55,30,60,39,53,53,18
2013-06,51,70,71,55,52,54,69,62,73,42,39,50,62,52,51,68,33,86,58,49,46,44,43,37,38,42,58,76,27,74,56,66,71,35,49,47,54,54,30,64,36,50,52,18
2013-07,50,66,70,54,41,54,65,60,73,43,39,47,65,50,46,65,31,61,60,44,47,41,42,41,39,45,58,72,26,70,56,66,66,32,54,46,55,56,31,67,36,49,58,19
2013-08,49,67,69,55,39,53,64,62,71,44,37,39,62,59,46,69,33,60,66,44,46,46,42,39,39,44,60,64,26,70,52,69,65,37,56,49,59,52,28,65,32,52,58,16
2013-09,47,64,72,57,57,52,66,60,67,40,36,38,56,62,43,67,33,53,62,54,43,45,40,37,39,43,58,63,26,69,60,73,67,41,61,51,61,57,28,57,32,57,60,18
2013-10,52,68,78,59,54,52,68,62,67,37,34,38,51,69,40,72,35,66,58,49,46,43,43,35,42,41,59,65,26,77,90,74,75,44,59,53,63,62,30,52,35,60,63,18
2013-11,51,67,87,63,54,55,66,78,68,33,29,35,49,68,38,72,45,53,55,49,46,52,50,33,37,37,58,76,28,81,79,69,84,42,52,58,71,61,32,46,33,77,63,18
2013-12,47,70,91,66,41,48,62,88,60,29,29,28,46,64,34,68,51,60,44,46,45,64,68,26,28,30,51,72,29,73,58,63,83,41,52,79,71,66,25,44,27,86,60,15
2014-01,47,65,73,61,53,53,66,68,72,41,36,41,47,75,38,69,39,58,65,44,45,43,41,37,44,43,61,74,27,78,68,72,69,39,54,61,71,56,30,45,33,74,65,18
2014-02,50,63,68,59,51,53,65,63,74,39,33,41,45,67,39,73,35,48,63,41,48,43,39,36,42,42,59,69,25,76,65,69,74,44,51,57,63,54,31,43,34,61,56,19
2014-03,45,64,69,57,52,56,62,60,74,36,37,43,50,61,43,69,34,54,59,39,45,40,39,31,41,41,62,67,24,76,61,68,70,40,52,52,59,53,28,50,34,58,53,19
